frame,joint,x,y,z
235,5,-0.18039659,0.4408409,-0.0067766085
235,6,-0.02463486,0.8565494,0.03816258
235,7,-0.0855764,-0.18068004,-0.092366785
235,8,-0.29645616,-0.34674722,-0.15700907
235,9,-0.38006914,-0.4157027,-0.13113546
235,10,-0.39036238,-0.49100572,-0.1791122
235,11,-0.33193707,-0.29061443,-0.23385204
235,12,-0.2438716,-0.07910865,-0.3032341
235,13,-0.4175408,-0.08014263,-0.14331448
235,14,-0.19927633,-0.43008214,-0.06266436
235,15,-0.0013607154,-0.47104633,0.14458187
235,16,0.029936634,-0.3728334,0.27456278
236,0,0.0,0.0,0.0
236,1,0.060140934,-0.034775183,0.10442098
236,2,0.0022568246,0.39368808,0.20134652
236,3,0.001763111,0.8198458,0.2920084
236,4,-0.04322853,0.038680658,-0.10637553
236,5,-0.16803798,0.44614914,0.00874107
236,6,-0.012264596,0.8606862,0.044640422
236,7,-0.07930139,-0.18740578,-0.089734964
236,8,-0.27769005,-0.36559933,-0.15372638
236,9,-0.35143906,-0.44181418,-0.12540367
236,10,-0.36384028,-0.51562023,-0.18056366
236,11,-0.33647966,-0.2961212,-0.20962745
236,12,-0.28583983,-0.07777139,-0.19693324
236,13,-0.40716863,-0.114902146,-0.014846908
236,14,-0.15950544,-0.44964606,-0.07944914
236,15,0.0645445,-0.5178115,0.091526
236,16,0.1491046,-0.43266428,0.23561987
237,0,0.0,0.0,0.0
237,1,0.07096093,-0.031633623,0.091941886
237,2,0.028485205,0.39398047,0.19498038
237,3,0.041202627,0.8264295,0.26600513
237,4,-0.054826684,0.036707785,-0.09373902
237,5,-0.15276223,0.44899023,0.022365449
237,6,-0.0036280937,0.8642746,0.055995584
237,7,-0.074755706,-0.19576052,-0.08325544
237,8,-0.2533304,-0.38837087,-0.14641617
237,9,-0.31013358,-0.47396284,-0.115589604
237,10,-0.3254849,-0.5479981,-0.17752148
237,11,-0.33079,-0.3093588,-0.18569294
237,12,-0.30947533,-0.08922804,-0.11090689
237,13,-0.3754174,-0.15469395,0.08035705
237,14,-0.12124879,-0.4646198,-0.08945085
237,15,0.11643684,-0.54750633,0.05229432
237,16,0.24034438,-0.4815611,0.20184307
238,0,0.0,0.0,0.0
238,1,0.08036108,-0.02682658,0.07222952
238,2,0.05756206,0.39418662,0.18328957
238,3,0.07421979,0.83257425,0.2380141
238,4,-0.065904304,0.032886185,-0.07307303
238,5,-0.13458373,0.44878256,0.039600518
238,6,-0.0007090084,0.8672229,0.07919638
238,7,-0.07250415,-0.20457584,-0.073954314
238,8,-0.22485577,-0.41225228,-0.13505128
238,9,-0.2582991,-0.50826406,-0.10356346
238,10,-0.2783882,-0.58377886,-0.17065492
238,11,-0.31746894,-0.32869413,-0.16333604
238,12,-0.32170618,-0.11061175,-0.061613295
238,13,-0.334055,-0.19838448,0.12984791
238,14,-0.08574997,-0.4754544,-0.09632954
238,15,0.1603443,-0.55955577,0.023294853
238,16,0.30555588,-0.5193565,0.17293644
239,0,0.0,0.0,0.0
239,1,0.08738691,-0.021464992,0.04616572
239,2,0.09061913,0.3942885,0.16471969
239,3,0.10135323,0.8378338,0.20783225
239,4,-0.07496689,0.027909212,-0.0461898
239,5,-0.11316012,0.44591218,0.06096559
239,6,-0.0024346057,0.8699491,0.11007871
239,7,-0.07239871,-0.21250421,-0.06304774
239,8,-0.19197755,-0.43552828,-0.118672125
239,9,-0.20041996,-0.5401771,-0.08838024
239,10,-0.22551994,-0.6183865,-0.15632668
239,11,-0.29887986,-0.35187528,-0.13613193
239,12,-0.32732892,-0.13625342,-0.030157441
239,13,-0.28900987,-0.23945805,0.15406448
239,14,-0.053684194,-0.48368347,-0.1018665
239,15,0.19254214,-0.56091356,0.0037784735
239,16,0.34122288,-0.5403417,0.15103234
240,0,0.0,0.0,0.0
240,1,0.091465354,-0.015646968,0.015777193
240,2,0.12599058,0.39458722,0.1426985
240,3,0.12413561,0.8413156,0.17572263
240,4,-0.080973096,0.022116095,-0.016453713
240,5,-0.09149416,0.44180745,0.08296837
240,6,-0.007489482,0.8717281,0.13727793
240,7,-0.072380096,-0.2180852,-0.051969074
240,8,-0.15817443,-0.45522788,-0.096699744
240,9,-0.14605913,-0.56470037,-0.071071
240,10,-0.17480709,-0.646496,-0.13237393
240,11,-0.27687544,-0.37823963,-0.09880109
240,12,-0.3293121,-0.16619769,0.002582375
240,13,-0.24575946,-0.2780485,0.16498892
240,14,-0.029158926,-0.48968756,-0.10352525
240,15,0.21250346,-0.553475,-0.012105439
240,16,0.34338635,-0.54582673,0.14291885
241,0,0.0,0.0,0.0
241,1,0.09236632,-0.010033125,-0.016149014
241,2,0.16010153,0.3940336,0.117877334
241,3,0.14099506,0.84153056,0.14122602
241,4,-0.08351605,0.016659325,0.014115384
241,5,-0.0710712,0.43736798,0.10322587
241,6,-0.012266882,0.87196445,0.15797427
241,7,-0.07047892,-0.22155437,-0.043539047
241,8,-0.12838823,-0.46848303,-0.07430403
241,9,-0.101405144,-0.58066845,-0.054383297
241,10,-0.13148573,-0.66630626,-0.106788784
241,11,-0.25198087,-0.40309876,-0.056300726
241,12,-0.32514617,-0.19864693,0.042761955
241,13,-0.19953881,-0.30951667,0.16824873
241,14,-0.015475366,-0.49087322,-0.10945543
241,15,0.21653903,-0.5319174,-0.06296086
241,16,0.3100019,-0.5307822,0.101214305
242,0,0.0,0.0,0.0
242,1,0.08976485,-0.0033622906,-0.04404355
242,2,0.19128051,0.39223123,0.09896748
242,3,0.1513923,0.8393061,0.1081775
242,4,-0.08225158,0.009797642,0.043198057
242,5,-0.049832672,0.43264163,0.11901291
242,6,-0.013799282,0.8709623,0.16902967
242,7,-0.06530978,-0.22304529,-0.03925716
242,8,-0.10303753,-0.475829,-0.059932366
242,9,-0.065464124,-0.58846855,-0.04702507
242,10,-0.0941862,-0.67728734,-0.08992149
242,11,-0.22176173,-0.4252662,-0.017176379
242,12,-0.3060123,-0.23472393,0.09359202
242,13,-0.15068804,-0.33507997,0.17270862
242,14,-0.0119731845,-0.48691714,-0.12580761
242,15,0.18960258,-0.48372567,-0.18909575
242,16,0.23037165,-0.48983157,-0.017782023
243,0,0.0,0.0,0.0
243,1,0.08375855,0.0025999546,-0.064526506
243,2,0.21548364,0.38942975,0.08267243
243,3,0.14882979,0.83379096,0.07980719
243,4,-0.07664975,0.0026937183,0.06497079
243,5,-0.029175594,0.42760313,0.12948787
243,6,-0.016221322,0.8681787,0.17285722
243,7,-0.05748324,-0.22384858,-0.03750179
243,8,-0.083404206,-0.4791211,-0.054548755
243,9,-0.03974545,-0.5898765,-0.051044445
243,10,-0.063528135,-0.6797794,-0.08539773
243,11,-0.1860973,-0.44523013,0.011740759
243,12,-0.26875,-0.27494305,0.14873703
243,13,-0.09243509,-0.36114594,0.17005429
243,14,-0.018661167,-0.47831187,-0.14670897
243,15,0.11381855,-0.40870434,-0.33036438
243,16,0.1116571,-0.4285678,-0.22477771
244,0,0.0,0.0,0.0
244,1,0.07287233,0.0074815825,-0.081639
244,2,0.22378793,0.38811642,0.063578784
244,3,0.1287198,0.8284094,0.050123096
244,4,-0.0667869,-0.0032005906,0.082365856
244,5,-0.011830616,0.42377186,0.13412678
244,6,-0.02543117,0.8651024,0.16665632
244,7,-0.049301043,-0.2242595,-0.037088618
244,8,-0.07020645,-0.4807157,-0.055892393
244,9,-0.026682796,-0.5869868,-0.0660729
244,10,-0.045779824,-0.6770218,-0.08843263
244,11,-0.14658043,-0.4635729,0.031112805
244,12,-0.21335857,-0.31763262,0.20077966
244,13,-0.036503952,-0.3953239,0.20849657
244,14,-0.034135137,-0.46675947,-0.164675
244,15,0.01543984,-0.3516286,-0.38419878
244,16,-0.013888007,-0.36387283,-0.42883223
245,0,0.0,0.0,0.0
245,1,0.05726298,0.011481574,-0.09559503
245,2,0.21912393,0.39022338,0.043031372
245,3,0.10028058,0.8243471,0.024802139
245,4,-0.051631697,-0.007726513,0.09640377
245,5,0.008219439,0.42184153,0.13515204
245,6,-0.034226328,0.86196506,0.1558645
245,7,-0.043235116,-0.22485322,-0.038816527
245,8,-0.06413918,-0.48130018,-0.060467437
245,9,-0.024796594,-0.5800576,-0.09016849
245,10,-0.04133652,-0.67260206,-0.09519181
245,11,-0.103706695,-0.48165542,0.039073616
245,12,-0.1521151,-0.36171216,0.23526573
245,13,0.018836308,-0.4371415,0.26947623
245,14,-0.060607467,-0.45472592,-0.17373696
245,15,-0.08815319,-0.3166569,-0.37580407
245,16,-0.13685443,-0.31631327,-0.50884944
246,0,0.0,0.0,0.0
246,1,0.037255984,0.013883455,-0.10611527
246,2,0.20057985,0.39543504,0.022978093
246,3,0.06487981,0.823108,0.013811912
246,4,-0.030521872,-0.010872865,0.107462935
246,5,0.03240204,0.42113206,0.13489494
246,6,-0.040300366,0.8583034,0.14635934
246,7,-0.03844481,-0.22578624,-0.042261604
246,8,-0.064999886,-0.48021254,-0.07435766
246,9,-0.033058215,-0.56927395,-0.12801673
246,10,-0.048424944,-0.6664512,-0.11118747
246,11,-0.060279205,-0.4973041,0.03251466
246,12,-0.09020281,-0.4016692,0.24869847
246,13,0.07670599,-0.4713142,0.31574163
246,14,-0.09768134,-0.44084316,-0.17868115
246,15,-0.18442103,-0.28792349,-0.34223264
246,16,-0.24524485,-0.28274298,-0.53291327
247,0,0.0,0.0,0.0
247,1,0.013354311,0.01565341,-0.1130607
247,2,0.1684182,0.40419018,0.006790828
247,3,0.022486903,0.8288846,0.013745094
247,4,-0.0061812866,-0.014017224,0.11507841
247,5,0.057558052,0.4217894,0.13152477
247,6,-0.04581724,0.8572648,0.13857466
247,7,-0.035106204,-0.22756407,-0.045843765
247,8,-0.072842374,-0.4783582,-0.09283763
247,9,-0.051649217,-0.55960345,-0.16610628
247,10,-0.06513137,-0.66218626,-0.13272911
247,11,-0.02362934,-0.50992507,0.019449519
247,12,-0.03506261,-0.43255574,0.24890128
247,13,0.13076715,-0.4913013,0.31415248
247,14,-0.13825712,-0.42645144,-0.18185684
247,15,-0.25390074,-0.25658876,-0.3167842
247,16,-0.32396168,-0.25213125,-0.5411838
248,0,0.0,0.0,0.0
248,1,-0.010259359,0.016111357,-0.11315452
248,2,0.12863566,0.4124993,-0.004510009
248,3,-0.021629512,0.8340678,0.016908407
248,4,0.017172528,-0.014643131,0.115789235
248,5,0.083257034,0.42300114,0.12210212
248,6,-0.048793923,0.85321665,0.12677686
248,7,-0.03300237,-0.22664827,-0.051426515
248,8,-0.084189266,-0.47182995,-0.11379203
248,9,-0.07502794,-0.54501534,-0.20005119
248,10,-0.08747196,-0.6516658,-0.15730171
248,11,0.0016414626,-0.5130488,-0.0010040198
248,12,0.016601173,-0.4492573,0.23812698
248,13,0.17832687,-0.49097383,0.29095435
248,14,-0.17191753,-0.4069051,-0.1861484
248,15,-0.29493052,-0.221001,-0.29367578
248,16,-0.3770119,-0.2202658,-0.523536
249,0,0.0,0.0,0.0
249,1,-0.031032335,0.0149823595,-0.10805622
249,2,0.08595145,0.41894084,-0.008864554
249,3,-0.06349403,0.8388205,0.027147446
249,4,0.036800668,-0.014194792,0.111257955
249,5,0.10961097,0.4237835,0.10773057
249,6,-0.047151357,0.8466516,0.11695069
249,7,-0.032718666,-0.2239075,-0.059363723
249,8,-0.09845811,-0.45981762,-0.14141743
249,9,-0.100853555,-0.52632225,-0.23395267
249,10,-0.113737464,-0.63589907,-0.18659326
249,11,0.014690771,-0.50790215,-0.033101596
249,12,0.06074965,-0.45117417,0.21484901
249,13,0.21432266,-0.47279662,0.25219312
249,14,-0.19845638,-0.38459718,-0.1943544
249,15,-0.31470945,-0.18438935,-0.2658394
249,16,-0.3999405,-0.17956492,-0.49988142
250,0,0.0,0.0,0.0
250,1,-0.048311576,0.012836926,-0.09962697
250,2,0.041174576,0.42310378,-0.008859487
250,3,-0.0988406,0.84404874,0.03553388
250,4,0.053078335,-0.011850848,0.103757665
250,5,0.13427585,0.42451447,0.092368335
250,6,-0.04028809,0.83988726,0.11168924
250,7,-0.03305152,-0.22010803,-0.06756227
250,8,-0.11372007,-0.4453137,-0.16641629
250,9,-0.12767139,-0.50788033,-0.25951245
250,10,-0.14180012,-0.6187755,-0.20849174
250,11,0.02010595,-0.4976496,-0.07082268
250,12,0.10046454,-0.44093713,0.17460833
250,13,0.24389306,-0.4385948,0.18423556
250,14,-0.22005634,-0.3642764,-0.196587
250,15,-0.32438093,-0.14931259,-0.22609921
250,16,-0.40355164,-0.12765971,-0.47122172
251,0,0.0,0.0,0.0
251,1,-0.06276448,0.009871362,-0.087696806
251,2,-0.0042843046,0.42309088,-0.002496061
251,3,-0.12510075,0.8483921,0.044644073
251,4,0.066421434,-0.0088126585,0.093177006
251,5,0.15429074,0.42398226,0.07944345
251,6,-0.029519815,0.83375263,0.11668758
251,7,-0.033517852,-0.21350709,-0.07507735
251,8,-0.1297776,-0.42780808,-0.18711956
251,9,-0.15468922,-0.48819822,-0.27616537
251,10,-0.17056984,-0.59943295,-0.2235096
251,11,0.01905904,-0.48158222,-0.10779756
251,12,0.13335574,-0.42327708,0.12642205
251,13,0.26056612,-0.3925153,0.095559254
251,14,-0.23762226,-0.34473777,-0.19410229
251,15,-0.3251192,-0.11605158,-0.19489464
251,16,-0.39298922,-0.063922755,-0.44148666
252,0,0.0,0.0,0.0
252,1,-0.07549578,0.0066970345,-0.072618306
252,2,-0.043848775,0.42078152,0.00013803178
252,3,-0.13965508,0.8508979,0.048715424
252,4,0.07773409,-0.0051045027,0.08128974
252,5,0.16747858,0.42382693,0.06788936
252,6,-0.013697501,0.8303586,0.12668173
252,7,-0.033608943,-0.20615068,-0.083598435
252,8,-0.14295557,-0.4095123,-0.20667854
252,9,-0.17791682,-0.46903336,-0.2903481
252,10,-0.19597602,-0.58002436,-0.23751336
252,11,0.01506853,-0.4637155,-0.13823883
252,12,0.15678877,-0.40016463,0.08292735
252,13,0.26409572,-0.33976558,0.01556596
252,14,-0.25112504,-0.32612303,-0.19557148
252,15,-0.3227703,-0.0859769,-0.18261361
252,16,-0.37786713,0.0074476935,-0.4233662
253,0,0.0,0.0,0.0
253,1,-0.08548866,0.0041226894,-0.058748253
253,2,-0.07451324,0.41764864,-0.0005612243
253,3,-0.14515716,0.85192674,0.04878712
253,4,0.08650128,-0.0021884628,0.07108207
253,5,0.1745229,0.42457443,0.059289895
253,6,0.0066660196,0.8297862,0.13869414
253,7,-0.032849036,-0.19898315,-0.09292297
253,8,-0.15317789,-0.39132476,-0.2255868
253,9,-0.1960806,-0.45087445,-0.303892
253,10,-0.21665356,-0.5610678,-0.24999619
253,11,0.010896831,-0.44621915,-0.1629397
253,12,0.17041829,-0.37383243,0.052284285
253,13,0.25449476,-0.28907147,-0.03180788
253,14,-0.26058185,-0.30812916,-0.20250998
253,15,-0.3181876,-0.05624006,-0.20596199
253,16,-0.36223167,0.08273812,-0.4269228
254,0,0.0,0.0,0.0
254,1,-0.0933008,0.0019440632,-0.047953356
254,2,-0.09615612,0.41277272,-0.0027130474
254,3,-0.14517029,0.8498275,0.049857818
254,4,0.09310518,0.00054911897,0.0626961
254,5,0.17796233,0.42542052,0.053487804
254,6,0.031076586,0.8286979,0.15371588
254,7,-0.03316716,-0.19259888,-0.10177913
254,8,-0.16269162,-0.3760389,-0.23963171
254,9,-0.21032652,-0.43564773,-0.31427732
254,10,-0.23402335,-0.54435587,-0.26003134
254,11,0.005890537,-0.4304096,-0.18254876
254,12,0.17437366,-0.34662563,0.026527938
254,13,0.2319383,-0.24020697,-0.07253793
254,14,-0.26875162,-0.29210812,-0.20973161
254,15,-0.3157081,-0.03249712,-0.22929227
254,16,-0.35427544,0.14529833,-0.41934663
255,0,0.0,0.0,0.0
255,1,-0.098647624,-0.00021226145,-0.039299607
255,2,-0.110356934,0.40798151,-0.009600779
255,3,-0.14469452,0.8458889,0.047075804
255,4,0.09749541,0.0033281855,0.055637214
255,5,0.17962526,0.42651653,0.046414025
255,6,0.058450583,0.8269473,0.16662252
255,7,-0.032939237,-0.18699618,-0.109802276
255,8,-0.1687916,-0.36258048,-0.25088972
255,9,-0.2190882,-0.42333743,-0.322549
255,10,-0.2449783,-0.5297826,-0.2696071
255,11,0.001816242,-0.41646665,-0.20056963
255,12,0.17272782,-0.32478812,0.007565956
255,13,0.20661715,-0.20412648,-0.091831975
255,14,-0.2751047,-0.278401,-0.2143839
255,15,-0.31809354,-0.01566189,-0.23795033
255,16,-0.3561268,0.18896516,-0.39474472
256,0,0.0,0.0,0.0
256,1,-0.10252026,-0.002193559,-0.03245846
256,2,-0.11758913,0.40513986,-0.013314696
256,3,-0.14348073,0.8431203,0.04555977
256,4,0.10104284,0.0061317254,0.04981321
256,5,0.1815805,0.42868966,0.041276522
256,6,0.087424025,0.8254043,0.1784966
256,7,-0.0330238,-0.18361168,-0.11586711
256,8,-0.17427072,-0.353141,-0.2587699
256,9,-0.22606823,-0.41524112,-0.32919288
256,10,-0.2530769,-0.5205581,-0.27813986
256,11,-0.0023237583,-0.40684023,-0.21471685
256,12,0.16807212,-0.30805194,-0.0066154837
256,13,0.18359214,-0.17885369,-0.10108054
256,14,-0.28111875,-0.26778385,-0.21834669
256,15,-0.32201993,-0.0036727935,-0.24499169
256,16,-0.3628931,0.21582347,-0.374901
257,0,0.0,0.0,0.0
257,1,-0.104717195,-0.0035285577,-0.02785115
257,2,-0.12016192,0.40302664,-0.012964968
257,3,-0.14512694,0.84103197,0.051463164
257,4,0.10306835,0.007643696,0.045027405
257,5,0.18323281,0.4294013,0.037809484
257,6,0.1129926,0.82218444,0.19049987
257,7,-0.03426248,-0.18093693,-0.11934537
257,8,-0.17836192,-0.34645003,-0.2637809
257,9,-0.2300145,-0.40937895,-0.33376387
257,10,-0.25720376,-0.5139901,-0.2836584
257,11,-0.005455589,-0.40045705,-0.22420695
257,12,0.16320935,-0.2954529,-0.015490562
257,13,0.1658697,-0.16253349,-0.112198725
257,14,-0.2859177,-0.2604521,-0.22066814
257,15,-0.32885545,0.003237065,-0.24060822
257,16,-0.37784672,0.22738543,-0.35412097
258,0,0.0,0.0,0.0
258,1,-0.106514305,-0.0044314936,-0.023995422
258,2,-0.11906188,0.40252927,-0.006840465
258,3,-0.14725038,0.8404648,0.060473517
258,4,0.10518569,0.008313496,0.041187648
258,5,0.1857076,0.42936465,0.03609874
258,6,0.13403982,0.81984377,0.20117213
258,7,-0.035861008,-0.18026973,-0.12100729
258,8,-0.18149228,-0.3438436,-0.2650614
258,9,-0.23241772,-0.40797788,-0.3357786
258,10,-0.25917757,-0.5129257,-0.28720942
258,11,-0.008018582,-0.39800143,-0.2298215
258,12,0.16040282,-0.2887231,-0.023098022
258,13,0.15624946,-0.15127939,-0.12960853
258,14,-0.29042822,-0.25793785,-0.2208533
258,15,-0.3365571,0.0032444652,-0.23837909
258,16,-0.39487654,0.22151016,-0.34994164
259,0,0.0,0.0,0.0
259,1,-0.1079884,-0.005088346,-0.02136601
259,2,-0.11532009,0.40471682,-0.00037813373
259,3,-0.14944874,0.84170467,0.07061321
259,4,0.107151374,0.008707784,0.038118623
259,5,0.18771271,0.42968082,0.034429528
259,6,0.14897946,0.82128847,0.20375107
259,7,-0.037044086,-0.18032792,-0.12340687
259,8,-0.1830523,-0.34255853,-0.2675569
259,9,-0.23321998,-0.4081939,-0.33981305
259,10,-0.25857556,-0.51386,-0.29318202
259,11,-0.008486222,-0.3972479,-0.23559251
259,12,0.16074261,-0.28294688,-0.029600896
259,13,0.1530527,-0.14426792,-0.14779443
259,14,-0.2950796,-0.25873888,-0.22162089
259,15,-0.34533584,-0.001710726,-0.23646417
259,16,-0.41182446,0.20192078,-0.36309534
260,0,0.0,0.0,0.0
260,1,-0.10885033,-0.0048959646,-0.018765965
260,2,-0.11139312,0.4090194,0.007892111
260,3,-0.15310243,0.84391606,0.08533189
260,4,0.10895148,0.008362496,0.03600438
260,5,0.18907978,0.4293477,0.03817133
260,6,0.15881485,0.8259623,0.20530677
260,7,-0.03952238,-0.18252602,-0.12313178
260,8,-0.18352228,-0.34604806,-0.26645294
260,9,-0.23251733,-0.41349193,-0.33953762
260,10,-0.25542885,-0.5202942,-0.29456815
260,11,-0.007983745,-0.39944533,-0.2377998
260,12,0.1638424,-0.27590817,-0.038915593
260,13,0.15039004,-0.133501,-0.1671834
260,14,-0.29871482,-0.26465634,-0.21897534
260,15,-0.3547479,-0.013055798,-0.22588634
260,16,-0.42611295,0.1709568,-0.3682199
261,0,0.0,0.0,0.0
261,1,-0.1100639,-0.00457477,-0.015812546
261,2,-0.10783028,0.4132722,0.012571191
261,3,-0.15571874,0.8448596,0.09828858
261,4,0.11049543,0.0076206904,0.03390917
261,5,0.1898209,0.42846408,0.040497094
261,6,0.16571516,0.8320185,0.20186207
261,7,-0.041757476,-0.18629241,-0.12169252
261,8,-0.1816815,-0.3535667,-0.26289526
261,9,-0.22900048,-0.42295647,-0.33673704
261,10,-0.24992715,-0.53086394,-0.29289517
261,11,-0.0060641756,-0.40312952,-0.23896386
261,12,0.16547677,-0.263498,-0.051940903
261,13,0.14369646,-0.11761369,-0.19808413
261,14,-0.2999041,-0.27619553,-0.21420291
261,15,-0.36139238,-0.029545188,-0.21501328
261,16,-0.43062848,0.13208088,-0.3847167
262,0,0.0,0.0,0.0
262,1,-0.11064476,-0.0027176924,-0.014769222
262,2,-0.104911245,0.41862947,0.0213446
262,3,-0.15646565,0.8467952,0.11491739
262,4,0.11165398,0.0057347883,0.033138495
262,5,0.19086656,0.4273913,0.043937035
262,6,0.17064427,0.83786213,0.195172
262,7,-0.043211985,-0.19142035,-0.11968404
262,8,-0.17698665,-0.36442643,-0.25867987
262,9,-0.22094713,-0.43581218,-0.33351678
262,10,-0.24034616,-0.54439527,-0.29008803
262,11,-0.0025005091,-0.40798032,-0.24122635
262,12,0.1667265,-0.24442908,-0.082470044
262,13,0.12986943,-0.093483545,-0.24246122
262,14,-0.29815227,-0.2911625,-0.20784265
262,15,-0.36550683,-0.050327152,-0.19633283
262,16,-0.42746705,0.092664,-0.38506335
263,0,0.0,0.0,0.0
263,1,-0.110729985,-0.00064560026,-0.014511568
263,2,-0.10356244,0.42285314,0.028553028
263,3,-0.15650427,0.8474433,0.13242829
263,4,0.111939296,0.0038719252,0.033117436
263,5,0.19121827,0.42535836,0.04719994
263,6,0.17386332,0.8418261,0.19018227
263,7,-0.044073276,-0.19711497,-0.11523305
263,8,-0.1711742,-0.37812817,-0.24956883
263,9,-0.21112944,-0.4522276,-0.32457215
263,10,-0.22851716,-0.5614663,-0.28152233
263,11,0.0016608664,-0.41318518,-0.23888882
263,12,0.16364312,-0.22008389,-0.11805762
263,13,0.10883652,-0.06421748,-0.27213112
263,14,-0.29518408,-0.30930918,-0.19608682
263,15,-0.3659835,-0.07297227,-0.17466259
263,16,-0.41504064,0.053401604,-0.37861913
264,0,0.0,0.0,0.0
264,1,-0.11061747,0.002123762,-0.01488997
264,2,-0.10468779,0.42618644,0.03869611
264,3,-0.1565536,0.8476485,0.15027732
264,4,0.11222635,0.0015445221,0.033164337
264,5,0.19296372,0.42234415,0.054766327
264,6,0.17727685,0.84296703,0.19042629
264,7,-0.0434857,-0.20416877,-0.110266365
264,8,-0.16340956,-0.39394522,-0.23834616
264,9,-0.19885132,-0.4706895,-0.31445348
264,10,-0.21401548,-0.5803869,-0.2715602
264,11,0.007110364,-0.41881704,-0.23663643
264,12,0.15587234,-0.19491501,-0.16389455
264,13,0.0837098,-0.035250757,-0.30024207
264,14,-0.28950578,-0.33015,-0.18298379
264,15,-0.36103725,-0.09487449,-0.16097791
264,16,-0.39265087,0.018068133,-0.37667495
265,0,0.0,0.0,0.0
265,1,-0.110494934,0.004233187,-0.014987227
265,2,-0.10694094,0.42758232,0.04991015
265,3,-0.15634173,0.8460071,0.1713104
265,4,0.11279568,-0.00045836158,0.03181962
265,5,0.1950576,0.4193303,0.062106468
265,6,0.18110377,0.84136844,0.19644117
265,7,-0.04205045,-0.21139005,-0.10418144
265,8,-0.15504932,-0.4101056,-0.22422835
265,9,-0.18555334,-0.489248,-0.3012521
265,10,-0.19843434,-0.59931797,-0.25790256
265,11,0.012759435,-0.42369297,-0.23186344
265,12,0.14459987,-0.17436515,-0.19818045
265,13,0.054785796,-0.015342092,-0.31850964
265,14,-0.2816018,-0.35127294,-0.1681135
265,15,-0.35134655,-0.11413075,-0.15935849
265,16,-0.35756135,-0.015144775,-0.38255274
266,0,0.0,0.0,0.0
266,1,-0.11044407,0.0058379807,-0.015955256
266,2,-0.11008648,0.4275003,0.058126718
266,3,-0.15723139,0.8431587,0.1892849
266,4,0.11336455,-0.0020006932,0.031583767
266,5,0.19614193,0.41655144,0.068959765
266,6,0.18372646,0.83820903,0.20591033
266,7,-0.03894416,-0.21711987,-0.0974307
266,8,-0.14474532,-0.4241651,-0.21018097
266,9,-0.1720779,-0.50577474,-0.2863981
266,10,-0.18326487,-0.616359,-0.24273409
266,11,0.020087246,-0.4287117,-0.22489971
266,12,0.1324108,-0.16113225,-0.21379533
266,13,0.023714839,-0.01059166,-0.3240909
266,14,-0.2720378,-0.3699626,-0.1550304
266,15,-0.34058148,-0.12871209,-0.16944605
266,16,-0.31337342,-0.051214144,-0.39497095
267,0,0.0,0.0,0.0
267,1,-0.11048716,0.007207783,-0.016977185
267,2,-0.1135139,0.4279366,0.06314139
267,3,-0.1579881,0.8414933,0.20356305
267,4,0.11364713,-0.0033375584,0.03152532
267,5,0.19462454,0.41514504,0.07494289
267,6,0.18417773,0.83586216,0.21642573
267,7,-0.035082344,-0.22156769,-0.09128541
267,8,-0.13308689,-0.4361962,-0.19730231
267,9,-0.15754494,-0.51972616,-0.27418223
267,10,-0.16733938,-0.63097763,-0.22939765
267,11,0.02957674,-0.43408108,-0.2153891
267,12,0.12233272,-0.15490787,-0.22032697
267,13,-0.006512585,-0.024925176,-0.32962346
267,14,-0.26066953,-0.3856038,-0.14341375
267,15,-0.33043554,-0.13791418,-0.19121112
267,16,-0.266142,-0.09001057,-0.4085993
268,0,0.0,0.0,0.0
268,1,-0.11048126,0.007779943,-0.017436303
268,2,-0.11618686,0.4288771,0.06252881
268,3,-0.158609,0.8398039,0.214984
268,4,0.11356136,-0.0038343593,0.03188081
268,5,0.1909703,0.415583,0.07887409
268,6,0.182208,0.8344855,0.22682692
268,7,-0.03009294,-0.2246693,-0.08549026
268,8,-0.1215408,-0.44520646,-0.18725732
268,9,-0.14411825,-0.5292144,-0.2650072
268,10,-0.1522603,-0.6408177,-0.2187272
268,11,0.03922469,-0.43843326,-0.20728655
268,12,0.11675182,-0.15349506,-0.22506878
268,13,-0.03133911,-0.055679478,-0.33774298
268,14,-0.24879703,-0.39711276,-0.13595612
268,15,-0.32331258,-0.14611386,-0.2069223
268,16,-0.22723779,-0.13221473,-0.41439167
269,0,0.0,0.0,0.0
269,1,-0.11007026,0.00751286,-0.017785873
269,2,-0.11847851,0.43002594,0.061637037
269,3,-0.15768364,0.8407625,0.22345771
269,4,0.113399595,-0.0037534125,0.032555155
269,5,0.18550275,0.41816115,0.0825046
269,6,0.17804095,0.83614874,0.23549467
269,7,-0.025217954,-0.22711176,-0.08012886
269,8,-0.10986189,-0.45187753,-0.17939483
269,9,-0.13197151,-0.53645635,-0.2578147
269,10,-0.13839054,-0.6481807,-0.21037854
269,11,0.049548477,-0.44227937,-0.20117158
269,12,0.11388913,-0.15615475,-0.23704408
269,13,-0.049871363,-0.10053405,-0.349783
269,14,-0.23656277,-0.4049934,-0.1303963
269,15,-0.32438844,-0.1530904,-0.20533472
269,16,-0.20862898,-0.1738761,-0.40761817
270,0,0.0,0.0,0.0
270,1,-0.10998665,0.0064549074,-0.017712783
270,2,-0.12041556,0.43157208,0.055551007
270,3,-0.15851963,0.8416122,0.2257176
